nivel;confiabilidade;FAIXA_SCORE;OPERACAO;IDENTIFICA_GRUPO_MODELO;CANAL_PCO_AJUSTADO;taxa_conversao_ref;taxa_fpd_ref;n_aprovados;n_convertidos;n_maus;vars_usadas
1;ALTA;R16;FIXA;G3 - CLIENTE NOVO;OUTROS;0.4482707656;0.2281569403;6766;3033;692;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;FIXA;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.568627451;0.2053291536;1122;638;131;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;FIXA;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.4239063463;0.2558139535;1623;688;176;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;FIXA;G5 - CLIENTE COM DIVIDA;CROSSELING;0.1974778642;0.2201086957;3727;736;162;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;FIXA;G5 - CLIENTE COM DIVIDA;DIGITAL;0.631294964;0.1937321937;556;351;68;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;FIXA;G5 - CLIENTE COM DIVIDA;OUTROS;0.2887586574;0.2269372694;1877;542;123;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G1 - CLIENTE RELACION BOM;CROSSELING;0.3676077301;0.305013443;86002;31615;9643;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G1 - CLIENTE RELACION BOM;DIGITAL;0.6746637408;0.3102411825;102079;68869;21366;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.3579404995;0.3241247916;11731;4199;1361;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G1 - CLIENTE RELACION BOM;OUTROS;0.3606454386;0.283823844;90729;32721;9287;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G1 - CLIENTE RELACION BOM;URA_ATIVACAO;0.3705179283;0.4543010753;1004;372;169;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G2 - EX CLIENTE RELACION BOM;CROSSELING;0.5205183585;0.5601659751;1852;964;540;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6558477896;0.5529010239;3574;2344;1296;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTBOUND;0.5250671441;0.4893435635;2234;1173;574;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.5329117084;0.3813241724;12017;6404;2442;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G2 - EX CLIENTE RELACION BOM;URA_ATIVACAO;0.4300791557;0.6134969325;379;163;100;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G3 - CLIENTE NOVO;CROSSELING;0.460758543;0.6424884542;7989;3681;2365;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G3 - CLIENTE NOVO;DIGITAL;0.6168607729;0.6417793034;22668;13983;8974;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G3 - CLIENTE NOVO;OUTBOUND;0.5736831456;0.6276745826;14827;8506;5339;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G3 - CLIENTE NOVO;OUTROS;0.590292582;0.4372448446;32367;19106;8354;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G3 - CLIENTE NOVO;URA_ATIVACAO;0.4201201201;0.7083631165;3330;1399;991;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.4831811629;0.5194611455;45782;22121;11491;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.7975517231;0.454499818;99907;79681;36215;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTBOUND;0.5784787107;0.496802168;15947;9225;4583;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.5071083866;0.4197530864;30668;15552;6528;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G4 - PRE PAGO SEM DIVIDA;URA_ATIVACAO;0.2634691196;0.7456359102;1522;401;299;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.2512215242;0.3834301591;15759;3959;1518;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G5 - CLIENTE COM DIVIDA;DIGITAL;0.5178047986;0.4199601635;18422;9539;4006;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G5 - CLIENTE COM DIVIDA;OUTBOUND;0.3723767692;0.4770642202;2049;763;364;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G5 - CLIENTE COM DIVIDA;OUTROS;0.2541294191;0.354806022;27183;6908;2451;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G6 - EX CLIENTE COM DIVIDA;DIGITAL;0.477079646;0.5572250046;11300;5391;3004;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTBOUND;0.5292479109;0.6842105263;359;190;130;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.1342992477;0.4937759336;3589;482;238;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G7 - PRE PAGO COM DIVIDA;CROSSELING;0.4831664282;0.4796683774;20970;10132;4860;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G7 - PRE PAGO COM DIVIDA;DIGITAL;0.7607865749;0.448788647;50294;38263;17172;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTBOUND;0.5844989404;0.5033150316;33030;19306;9717;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTROS;0.4872266402;0.4637355911;20120;9803;4546;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;CROSSELING;0.221455173;0.189773038;33027;7314;1388;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;DIGITAL;0.493877551;0.1570247934;3920;1936;304;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.5749811605;0.2372214941;1327;763;181;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTROS;0.2842091486;0.1901911121;30562;8686;1652;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.328320802;0.2881679389;1596;524;151;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G3 - CLIENTE NOVO;OUTROS;0.396132044;0.3501683502;2999;1188;416;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.2322001283;0.3701657459;1559;362;134;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.487755102;0.309623431;490;239;74;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.3729446936;0.3453573814;4014;1497;517;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.1581716156;0.2483370288;8554;1353;336;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R16;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;OUTROS;0.2180383719;0.2105263158;5577;1216;256;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G1 - CLIENTE RELACION BOM;CROSSELING;0.1911163063;0.1896024465;8555;1635;310;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G1 - CLIENTE RELACION BOM;DIGITAL;0.6060393258;0.1813441483;2848;1726;313;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G1 - CLIENTE RELACION BOM;OUTROS;0.3022566086;0.1894197952;7755;2344;444;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.5461538462;0.1901408451;780;426;81;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G2 - EX CLIENTE RELACION BOM;OUTROS;0.4675052411;0.2421524664;954;446;108;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G3 - CLIENTE NOVO;CROSSELING;0.5277061856;0.2295482295;1552;819;188;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G3 - CLIENTE NOVO;DIGITAL;0.5931256113;0.2183745583;7157;4245;927;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G3 - CLIENTE NOVO;OUTROS;0.4647395172;0.2529049897;6296;2926;740;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.5580736544;0.255499154;1059;591;151;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.447902571;0.2794561934;1478;662;185;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G5 - CLIENTE COM DIVIDA;CROSSELING;0.1864564007;0.2686567164;2156;402;108;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;FIXA;G5 - CLIENTE COM DIVIDA;OUTROS;0.2976406534;0.2164634146;1102;328;71;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G1 - CLIENTE RELACION BOM;CROSSELING;0.3736356446;0.3568538903;56895;21258;7586;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G1 - CLIENTE RELACION BOM;DIGITAL;0.6620947631;0.3684871312;74586;49383;18197;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.3075825743;0.3867285052;9113;2803;1084;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G1 - CLIENTE RELACION BOM;OUTROS;0.3600205198;0.3320509167;58480;21054;6991;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G1 - CLIENTE RELACION BOM;URA_ATIVACAO;0.3927576602;0.5354609929;718;282;151;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G2 - EX CLIENTE RELACION BOM;CROSSELING;0.5567010309;0.5860566449;1649;918;538;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6250956389;0.5905752754;2614;1634;965;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTBOUND;0.5604925054;0.5577841452;1868;1047;584;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.5206549658;0.4289825283;9344;4865;2087;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G2 - EX CLIENTE RELACION BOM;URA_ATIVACAO;0.4707520891;0.6449704142;359;169;109;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G3 - CLIENTE NOVO;CROSSELING;0.4590686275;0.6863320876;8160;3746;2571;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G3 - CLIENTE NOVO;DIGITAL;0.6089653501;0.6843864396;20635;12566;8600;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G3 - CLIENTE NOVO;OUTBOUND;0.5964019009;0.6644280023;14730;8785;5837;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G3 - CLIENTE NOVO;OUTROS;0.5886919831;0.4827408257;29625;17440;8419;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G3 - CLIENTE NOVO;URA_ATIVACAO;0.4401358619;0.7324758842;3533;1555;1139;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.5019352569;0.5650630915;45472;22824;12897;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.794642507;0.4930161394;101988;81044;39956;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTBOUND;0.5802145868;0.5391304348;15658;9085;4898;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.5064526283;0.4594295974;28593;14481;6653;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G4 - PRE PAGO SEM DIVIDA;URA_ATIVACAO;0.2574018127;0.7605633803;1655;426;324;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.2655069583;0.439910146;10060;2671;1175;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G5 - CLIENTE COM DIVIDA;DIGITAL;0.5074905074;0.4887770371;14485;7351;3593;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G5 - CLIENTE COM DIVIDA;OUTBOUND;0.3154001345;0.5223880597;1487;469;245;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G5 - CLIENTE COM DIVIDA;OUTROS;0.2509531519;0.4405827263;19147;4805;2117;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G6 - EX CLIENTE COM DIVIDA;DIGITAL;0.4570327934;0.6122757726;10124;4627;2833;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTBOUND;0.5817610063;0.6648648649;318;185;123;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G6 - EX CLIENTE COM DIVIDA;OUTROS;0.1350826045;0.5275779376;3087;417;220;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G7 - PRE PAGO COM DIVIDA;CROSSELING;0.4985891817;0.4782661048;16657;8305;3972;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G7 - PRE PAGO COM DIVIDA;DIGITAL;0.7709921857;0.4595042845;42230;32559;14961;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTBOUND;0.598391693;0.4975536565;25617;15329;7627;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;MOVEL;G7 - PRE PAGO COM DIVIDA;OUTROS;0.4962161523;0.4958894317;16914;8393;4162;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;CROSSELING;0.2148066904;0.2333418432;18235;3917;914;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;DIGITAL;0.5102505695;0.1758928571;2195;1120;197;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.5197438634;0.2792607803;937;487;136;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G1 - CLIENTE RELACION BOM;OUTROS;0.2860483242;0.2473276043;16679;4771;1180;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G2 - EX CLIENTE RELACION BOM;OUTROS;0.3094555874;0.4197530864;1047;324;136;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G3 - CLIENTE NOVO;OUTROS;0.3873265842;0.4453049371;2667;1033;460;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;CROSSELING;0.2501942502;0.4099378882;1287;322;132;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.5902061856;0.2794759825;388;229;64;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.3672316384;0.3748987854;3363;1235;463;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;CROSSELING;0.1600753296;0.2720588235;4248;680;185;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R17;VIVO_TOTAL;G5 - CLIENTE COM DIVIDA;OUTROS;0.2261123268;0.2612903226;2742;620;162;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G1 - CLIENTE RELACION BOM;CROSSELING;0.1785801415;0.2199453552;4099;732;161;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G1 - CLIENTE RELACION BOM;DIGITAL;0.59697733;0.2194092827;1588;948;208;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G1 - CLIENTE RELACION BOM;OUTROS;0.2917095778;0.2383053839;3884;1133;270;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G2 - EX CLIENTE RELACION BOM;OUTROS;0.4764227642;0.2389078498;615;293;70;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G3 - CLIENTE NOVO;CROSSELING;0.5291595197;0.2609400324;1166;617;161;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G3 - CLIENTE NOVO;DIGITAL;0.5667484233;0.2448222566;5708;3235;792;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G3 - CLIENTE NOVO;OUTROS;0.455967555;0.2960609911;5178;2361;699;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G4 - PRE PAGO SEM DIVIDA;DIGITAL;0.5594660194;0.2711496746;824;461;125;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;FIXA;G4 - PRE PAGO SEM DIVIDA;OUTROS;0.4981949458;0.3405797101;1108;552;188;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G1 - CLIENTE RELACION BOM;CROSSELING;0.3869742991;0.415245283;34240;13250;5502;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G1 - CLIENTE RELACION BOM;DIGITAL;0.6450062808;0.4137685864;50153;32349;13385;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G1 - CLIENTE RELACION BOM;OUTBOUND;0.2520503808;0.4439279489;6828;1721;764;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G1 - CLIENTE RELACION BOM;OUTROS;0.351783093;0.3726885943;34743;12222;4555;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G1 - CLIENTE RELACION BOM;URA_ATIVACAO;0.3733333333;0.5714285714;450;168;96;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G2 - EX CLIENTE RELACION BOM;CROSSELING;0.5883306321;0.6666666667;1234;726;484;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G2 - EX CLIENTE RELACION BOM;DIGITAL;0.6413959085;0.6444652908;1662;1066;687;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
1;ALTA;R18;MOVEL;G2 - EX CLIENTE RELACION BOM;OUTBOUND;0.5025;0.5932835821;1600;804;477;FAIXA_SCORE OPERACAO IDENTIFICA_GRUPO_MODELO CANAL_PCO_AJUSTADO
